id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status
pr-0010,04_press_releases,04_press_releases/prescription_medicine,"FDA Approves KEYTRUDA® (pembrolizumab) and KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph), Each with Padcev® (enfortumab vedotin-ejfv), as Perioperative Treatment for Adults with Cisplatin-Ineligible Muscle-Invasive Bladder Cancer",press_release_snapshot,2025,Q4,2025-11-21,https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with-padcev-enfortumab-vedotin-ejfv-as-perioperative-treatment-for/,https://www.merck.com/news/fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with-padcev-enfortumab-vedotin-ejfv-as-perioperative-treatment-for/,04_press_releases/prescription_medicine/2025-11-21_fda-approves-keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-each-with.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/FDA-Approves-KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Each-with-Padcev-enfortumab-vedot-M2VA0.pdf | API item ID: 3678151,snapshot_saved
pr-0009,04_press_releases,04_press_releases/corporate,Merck Recommends Rejection of Tutanota’s “Mini-Tender” Offer,press_release_snapshot,2025,Q4,2025-11-21,https://www.merck.com/news/merck-recommends-rejection-of-tutanotas-mini-tender-offer/,https://www.merck.com/news/merck-recommends-rejection-of-tutanotas-mini-tender-offer/,04_press_releases/corporate/2025-11-21_merck-recommends-rejection-of-tutanota-s-mini-tender-offer.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Recommends-Rejection-of-Tutanotas-Mini-Tender-Offer-2025.pdf | API item ID: 3678153,snapshot_saved
pr-0012,04_press_releases,04_press_releases/prescription_medicine,European Commission Approves Subcutaneous Administration of KEYTRUDA® (pembrolizumab) for All Adult Indications Approved in the European Union,press_release_snapshot,2025,Q4,2025-11-19,https://www.merck.com/news/european-commission-approves-subcutaneous-administration-of-keytruda-pembrolizumab-for-all-adult-indications-approved-in-the-european-union/,https://www.merck.com/news/european-commission-approves-subcutaneous-administration-of-keytruda-pembrolizumab-for-all-adult-indications-approved-in-the-european-union/,04_press_releases/prescription_medicine/2025-11-19_european-commission-approves-subcutaneous-administration-of-keytruda-pembrolizumab-for-all-adult-indications-a.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-Subcutaneous-Administration-of-KEYTRUDA-pembrolizumab-for-All-Adult-Indications-Approved-in-the-European-E4G9N.pdf | API item ID: 3677978,snapshot_saved
pr-0011,04_press_releases,04_press_releases/prescription_medicine,"Merck Announces Positive Topline Results from the Pivotal Phase 3 Trial Evaluating Investigational, Once-Daily, Oral, Two-Drug, Single-Tablet Regimen of Doravirine/Islatravir (DOR/ISL) in Treatment-Naïve Adults with HIV-1 Infection",press_release_snapshot,2025,Q4,2025-11-19,https://www.merck.com/news/merck-announces-positive-topline-results-from-the-pivotal-phase-3-trial-evaluating-investigational-once-daily-oral-two-drug-single-tablet-regimen-of-doravirine-islatravir-dor-isl-in-treatment-na/,https://www.merck.com/news/merck-announces-positive-topline-results-from-the-pivotal-phase-3-trial-evaluating-investigational-once-daily-oral-two-drug-single-tablet-regimen-of-doravirine-islatravir-dor-isl-in-treatment-na/,04_press_releases/prescription_medicine/2025-11-19_merck-announces-positive-topline-results-from-the-pivotal-phase-3-trial-evaluating-investigational-once-daily.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Positive-Topline-Results-from-the-Pivotal-Phase-3-Trial-Evaluating-Investigational-Once-Daily-Oral-Two-Drug-Single-Ta-ZF19M.pdf | API item ID: 3677980,snapshot_saved
pr-0013,04_press_releases,04_press_releases/financial,Merck Announces First-Quarter 2026 Dividend,press_release_snapshot,2025,Q4,2025-11-18,https://www.merck.com/news/merck-announces-first-quarter-2026-dividend/,https://www.merck.com/news/merck-announces-first-quarter-2026-dividend/,04_press_releases/financial/2025-11-18_merck-announces-first-quarter-2026-dividend.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-First-Quarter-2026-Dividend-2025.pdf | API item ID: 3677975,snapshot_saved
pr-0014,04_press_releases,04_press_releases/prescription_medicine,Merck’s WINREVAIR™ (sotatercept-csrk) Met Primary Endpoint in Phase 2 CADENCE Study in Adults With Combined Post- and Precapillary Pulmonary Hypertension (CpcPH) due to Heart Failure With Preserved Ejection Fraction (HFpEF),press_release_snapshot,2025,Q4,2025-11-18,https://www.merck.com/news/mercks-winrevair-sotatercept-csrk-met-primary-endpoint-in-phase-2-cadence-study-in-adults-with-combined-post-and-precapillary-pulmonary-hypertension-cpcph-due-to-heart-failure-w/,https://www.merck.com/news/mercks-winrevair-sotatercept-csrk-met-primary-endpoint-in-phase-2-cadence-study-in-adults-with-combined-post-and-precapillary-pulmonary-hypertension-cpcph-due-to-heart-failure-w/,04_press_releases/prescription_medicine/2025-11-18_merck-s-winrevair-sotatercept-csrk-met-primary-endpoint-in-phase-2-cadence-study-in-adults-with-combined-post.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-WINREVAIR-sotatercept-csrk-Met-Primary-Endpoint-in-Phase-2-CADENCE-Study-in-Adults-With-Combined-Post--and-Precapillary-Pulmon-DXWOG.pdf | API item ID: 3677973,snapshot_saved
pr-0015,04_press_releases,04_press_releases/corporate,Merck Commemorates 5 Billion Mectizan® Treatments Donated Over 38 Years,press_release_snapshot,2025,Q4,2025-11-17,https://www.merck.com/news/merck-commemorates-5-billion-mectizan-treatments-donated-over-38-years/,https://www.merck.com/news/merck-commemorates-5-billion-mectizan-treatments-donated-over-38-years/,04_press_releases/corporate/2025-11-17_merck-commemorates-5-billion-mectizan-treatments-donated-over-38-years.html,html,www.merck.com,2026-06-12,Categories: Corporate News | API item ID: 3678161,snapshot_saved
pr-0016,04_press_releases,04_press_releases/corporate,"Merck to Acquire Cidara Therapeutics, Inc., Diversifying Its Portfolio to Include Late-Phase Antiviral Agent",press_release_snapshot,2025,Q4,2025-11-14,https://www.merck.com/news/merck-to-acquire-cidara-therapeutics-inc-diversifying-its-portfolio-to-include-late-phase-antiviral-agent/,https://www.merck.com/news/merck-to-acquire-cidara-therapeutics-inc-diversifying-its-portfolio-to-include-late-phase-antiviral-agent/,04_press_releases/corporate/2025-11-14_merck-to-acquire-cidara-therapeutics-inc-diversifying-its-portfolio-to-include-late-phase-antiviral-agent.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Acquire-Cidara-Therapeutics-Inc--Diversifying-Its-Portfolio-to-Include-Late-Phase-Antiviral-Agent-2025.pdf | API item ID: 3677969,snapshot_saved
pr-0017,04_press_releases,04_press_releases/financial,Merck to Participate in the Jefferies Global Healthcare Conference in London,press_release_snapshot,2025,Q4,2025-11-13,https://www.merck.com/news/merck-to-participate-in-the-jefferies-global-healthcare-conference-in-london/,https://www.merck.com/news/merck-to-participate-in-the-jefferies-global-healthcare-conference-in-london/,04_press_releases/financial/2025-11-13_merck-to-participate-in-the-jefferies-global-healthcare-conference-in-london.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Jefferies-Global-Healthcare-Conference-in-London-2025.pdf | API item ID: 3677926,snapshot_saved
pr-0018,04_press_releases,04_press_releases/prescription_medicine,"Merck’s Enlicitide Decanoate, an Investigational Oral PCSK9 Inhibitor, Significantly Reduced LDL-C in Adults with Heterozygous Familial Hypercholesterolemia (HeFH) in Phase 3 CORALreef HeFH Trial",press_release_snapshot,2025,Q4,2025-11-09,https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-adults-with-heterozygous-familial-hypercholesterolemia-hefh-in-phase-3-coralreef-hefh-tr/,https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-adults-with-heterozygous-familial-hypercholesterolemia-hefh-in-phase-3-coralreef-hefh-tr/,04_press_releases/prescription_medicine/2025-11-09_merck-s-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-adults-wit.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Significantly-Reduced-LDL-C-in-Adults-with-Heterozygous-Familial--LO3O3.pdf | API item ID: 3677709,snapshot_saved
pr-0019,04_press_releases,04_press_releases/prescription_medicine,"Merck’s Enlicitide Decanoate, an Investigational Oral PCSK9 Inhibitor, Significantly Reduced LDL-C in Phase 3 CORALreef Lipids Trial",press_release_snapshot,2025,Q4,2025-11-08,https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-phase-3-coralreef-lipids-trial/,https://www.merck.com/news/mercks-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-phase-3-coralreef-lipids-trial/,04_press_releases/prescription_medicine/2025-11-08_merck-s-enlicitide-decanoate-an-investigational-oral-pcsk9-inhibitor-significantly-reduced-ldl-c-in-phase-3-co.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Mercks-Enlicitide-Decanoate-an-Investigational-Oral-PCSK9-Inhibitor-Significantly-Reduced-LDL-C-in-Phase-3-CORALreef-Lipids-Trial-2025.pdf | API item ID: 3677710,snapshot_saved
pr-0020,04_press_releases,04_press_releases/research_and_development,Merck Enters into Research and Development Funding Agreement with Blackstone Life Sciences for Sacituzumab Tirumotecan (sac-TMT),press_release_snapshot,2025,Q4,2025-11-04,https://www.merck.com/news/merck-enters-into-research-and-development-funding-agreement-with-blackstone-life-sciences-for-sacituzumab-tirumotecan-sac-tmt/,https://www.merck.com/news/merck-enters-into-research-and-development-funding-agreement-with-blackstone-life-sciences-for-sacituzumab-tirumotecan-sac-tmt/,04_press_releases/research_and_development/2025-11-04_merck-enters-into-research-and-development-funding-agreement-with-blackstone-life-sciences-for-sacituzumab-tir.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Enters-into-Research-and-Development-Funding-Agreement-with-Blackstone-Life-Sciences-for-Sacituzumab-Tirumotecan-sac-TMT-2025.pdf | API item ID: 3677333,snapshot_saved
pr-0021,04_press_releases,04_press_releases/corporate,Merck Signs Agreement with Dr. Falk Pharma GmbH for Certain Development and Commercialization Rights to MK-8690 (PRA-052) an Investigational Anti-CD30 Ligand Monoclonal Antibody,press_release_snapshot,2025,Q4,2025-11-04,https://www.merck.com/news/merck-signs-agreement-with-dr-falk-pharma-gmbh-for-certain-development-and-commercialization-rights-to-mk-8690-pra-052-an-investigational-anti-cd30-ligand-monoclonal-antibody/,https://www.merck.com/news/merck-signs-agreement-with-dr-falk-pharma-gmbh-for-certain-development-and-commercialization-rights-to-mk-8690-pra-052-an-investigational-anti-cd30-ligand-monoclonal-antibody/,04_press_releases/corporate/2025-11-04_merck-signs-agreement-with-dr-falk-pharma-gmbh-for-certain-development-and-commercialization-rights-to-mk-8690.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Signs-Agreement-with-Dr--Falk-Pharma-GmbH-for-Certain-Development-and-Commercialization-Rights-to-MK-8690-PRA-052-an-Investigat-AVOM0.pdf | API item ID: 3677332,snapshot_saved
pr-0022,04_press_releases,04_press_releases/corporate,Merck Foundation Launches $22 Million Initiative to Improve Cardiovascular Care in the U.S.,press_release_snapshot,2025,Q4,2025-11-03,https://www.merck.com/news/merck-foundation-launches-22-million-initiative-to-improve-cardiovascular-care-in-the-u-s/,https://www.merck.com/news/merck-foundation-launches-22-million-initiative-to-improve-cardiovascular-care-in-the-u-s/,04_press_releases/corporate/2025-11-03_merck-foundation-launches-22-million-initiative-to-improve-cardiovascular-care-in-the-u-s.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Foundation-Launches-22-Million-Initiative-to-Improve-Cardiovascular-Care-in-the-U-S--2025.pdf | API item ID: 3677306,snapshot_saved
pr-0023,04_press_releases,04_press_releases/financial,"Merck & Co., Inc., Rahway, N.J., USA Announces Third-Quarter 2025 Financial Results",press_release_snapshot,2025,Q4,2025-10-30,https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-third-quarter-2025-financial-results/,https://www.merck.com/news/merck-co-inc-rahway-n-j-usa-announces-third-quarter-2025-financial-results/,04_press_releases/financial/2025-10-30_merck-and-co-inc-rahway-n-j-usa-announces-third-quarter-2025-financial-results.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Third-Quarter-2025-Financial-Results-2025.pdf | API item ID: 3677210,snapshot_saved
pr-0025,04_press_releases,04_press_releases/prescription_medicine,European Commission Approves KEYTRUDA® (pembrolizumab) as Part of a Treatment Regimen for Adults with Resectable Locally Advanced Head and Neck Squamous Cell Carcinoma (LA-HNSCC) Expressing PD-L1 (CPS ≥1),press_release_snapshot,2025,Q4,2025-10-29,https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-as-part-of-a-treatment-regimen-for-adults-with-resectable-locally-advanced-head-and-neck-squamous-cell-carcinoma-la-hnscc-expressing-pd-l1/,https://www.merck.com/news/european-commission-approves-keytruda-pembrolizumab-as-part-of-a-treatment-regimen-for-adults-with-resectable-locally-advanced-head-and-neck-squamous-cell-carcinoma-la-hnscc-expressing-pd-l1/,04_press_releases/prescription_medicine/2025-10-29_european-commission-approves-keytruda-pembrolizumab-as-part-of-a-treatment-regimen-for-adults-with-resectable.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/European-Commission-Approves-KEYTRUDA-pembrolizumab-as-Part-of-a-Treatment-Regimen-for-Adults-with-Resectable-Locally-Advanced-Head-a-DDTSI.pdf | API item ID: 3677150,snapshot_saved
pr-0024,04_press_releases,04_press_releases/research_and_development,"Merck and Eisai Provide Update on Phase 3 LEAP-012 Trial in Unresectable, Non-Metastatic Hepatocellular Carcinoma",press_release_snapshot,2025,Q4,2025-10-29,https://www.merck.com/news/merck-and-eisai-provide-update-on-phase-3-leap-012-trial-in-unresectable-non-metastatic-hepatocellular-carcinoma/,https://www.merck.com/news/merck-and-eisai-provide-update-on-phase-3-leap-012-trial-in-unresectable-non-metastatic-hepatocellular-carcinoma/,04_press_releases/research_and_development/2025-10-29_merck-and-eisai-provide-update-on-phase-3-leap-012-trial-in-unresectable-non-metastatic-hepatocellular-carcino.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Eisai-Provide-Update-on-Phase-3-LEAP-012-Trial-in-Unresectable-Non-Metastatic-Hepatocellular-Carcinoma-2025.pdf | API item ID: 3677152,snapshot_saved
pr-0027,04_press_releases,04_press_releases/research_and_development,Merck and Eisai Announce WELIREG® (belzutifan) Plus LENVIMA® (lenvatinib) Met Primary Endpoint of Progression-Free Survival (PFS) in Certain Previously Treated Patients With Advanced Renal Cell Carcinoma,press_release_snapshot,2025,Q4,2025-10-28,https://www.merck.com/news/merck-and-eisai-announce-welireg-belzutifan-plus-lenvima-lenvatinib-met-primary-endpoint-of-progression-free-survival-pfs-in-certain-previously-treated-patients-with-advanced-renal-c/,https://www.merck.com/news/merck-and-eisai-announce-welireg-belzutifan-plus-lenvima-lenvatinib-met-primary-endpoint-of-progression-free-survival-pfs-in-certain-previously-treated-patients-with-advanced-renal-c/,04_press_releases/research_and_development/2025-10-28_merck-and-eisai-announce-welireg-belzutifan-plus-lenvima-lenvatinib-met-primary-endpoint-of-progression-free-s.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Eisai-Announce-WELIREG-belzutifan-Plus-LENVIMA-lenvatinib-Met-Primary-Endpoint-of-Progression-Free-Survival-PFS-in-Certain--VLW1Q.pdf | API item ID: 3677108,snapshot_saved
